ID,X,Y,H,Sal
38002,349282.0475,6033250.3225,0.5292967603210471,47.72891087673771
38003,349495.19775,6033382.574999999,0.5292906594671789,47.71777327248388
38004,349464.03025,6033341.7825,0.5292882801916527,47.70938458190055
38005,349432.8515,6033300.98,0.5292858128474343,47.700684741266635
38006,349569.13175,6033406.725,0.5292846362959556,47.70168547606646
38007,349642.08925,6033430.18,0.5292784438700149,47.68502277765049
38008,349672.73375,6033470.32,0.5292804572066109,47.69207604551564
38009,350107.61275,6033543.0425,0.529229125542295,47.54904944616932
38010,350048.89375,6033536.87,0.5292369293741214,47.57085614248689
38011,349992.4535,6033533.675000001,0.5292447441904695,47.59280186467445
38012,349936.16925000004,6033530.6725,0.5292524810370547,47.61457318620022
38013,349879.78775,6033527.54,0.5292601278357331,47.63612619117653
38014,349815.94175,6033514.91,0.5292673112376131,47.656138386758784
38015,349744.59849999996,6033492.8175,0.5292739757056847,47.67439189248331
38016,350204.23475,6033598.875,0.5292227717862514,47.53224572174127
38017,350174.17350000003,6033559.4975000005,0.5292215535992152,47.52812588391646
38018,350264.36425,6033677.635,0.5292249221094047,47.53954927570455
38019,350234.29825,6033638.255,0.5292238858431662,47.536035375371284
38020,350257.89,6033739.9,0.5292347938958348,47.56834514180682
38021,350287.9525,6033779.275,0.529235667299358,47.57131668303802
38022,350318.01875,6033818.65,0.5292364578426243,47.57400023718132
38023,350348.08975,6033858.0325,0.5292371736871012,47.576411596365276
38024,350378.16775,6033897.42,0.5292377907153146,47.57850348522168
38025,350528.41000000003,6034093.1850000005,0.5292394780368009,47.58418137393535
38026,350591.306,6034108.9325,0.5292311059082905,47.56008413233216
38027,350408.27249999996,6033936.8225,0.5292383217355799,47.58029295614662
38028,350499.16725,6034055.73,0.5292394081749502,47.583909029460976
38029,350468.79175,6034016.15,0.5292391445137309,47.58304429685689
38030,350438.37925,6033976.37,0.5292387844695179,47.58184084511139
38031,350861.7625,6034238.8475,0.5292014248538747,47.474612910309645
38032,350815.73225,6034209.0875,0.5292057276343348,47.48707659771447
38033,350767.4155,6034181.4425,0.5292105849172629,47.50109088625485
38034,350714.20325,6034154.8774999995,0.5292163186204921,47.51758791035385
38035,350653.235,6034131.7675,0.5292236780173442,47.53872878840024
38036,349174.606,6033187.91,0.5292996961257938,47.733727271687115
38037,349142.559,6033147.285,0.5292968120345619,47.72336848917729
38038,349110.29,6033107.467499999,0.5292939844558779,47.71315511459179
38039,349077.33175,6033070.31,0.5292915937584696,47.7042427055554
38040,349043.79175,6033034.9575,0.5292895044639997,47.69619971333647
38041,349009.9705,6033000,0.5292874304827276,47.688150349563
38042,348843.51425,6032887.8575,0.5292865616670108,47.67726251788142
38043,348945.20625,6032927.7975,0.5292822972022703,47.66904559608639
38044,348914.028,6032891.665,0.5292794699354711,47.65868542014994
38045,348976.92225,6032964.2325,0.5292850311754596,47.679108476527276
38046,349249.976,6033208.9475,0.5292939672037744,47.718966610929094
38047,349401.65375,6033260.1675,0.5292832535960597,47.69167166144983
38048,349326.266,6033234.8100000005,0.5292886903359674,47.70561540324522
38049,349538.22625,6033366.2575,0.5292823945073046,47.69381373958689
38050,349507.313,6033325.7825,0.5292800645499254,47.68563272225982
38051,349476.39,6033285.3,0.529277640537929,47.6771282548508
38052,349611.44125000003,6033390.04,0.5292763392395358,47.67765460750404
38053,349683.795,6033413.165,0.5292701048800589,47.6609006672383
38054,349714.19775,6033452.9925,0.5292720859429362,47.667801531844276
38055,350144.1145,6033520.1225000005,0.5292202621048999,47.52374071370396
38056,350077.56175,6033503.675,0.529227734306559,47.5443120151483
38057,350018.82125000004,6033497.47,0.529235462496547,47.56584124669722
38058,349962.366,6033494.2575,0.5292432130985399,47.58754092112172
38059,349906.08775,6033491.26,0.5292508862438386,47.609066857020636
38060,349849.7155,6033488.1425,0.529258469634289,47.63037399415779
38061,349785.76525,6033475.375,0.5292655465369451,47.65000782594858
38062,350246.41000000003,6033583.4025,0.5292140707250704,47.507573953864494
38063,350216.3105,6033543.98,0.5292128871503015,47.503576839601664
38064,350306.6185,6033662.2575,0.5292161807244654,47.51469869060258
38065,350276.5125,6033622.83,0.5292151621337952,47.51126890131067
38066,350294.43374999997,6033717.0175,0.5292258789980091,47.542783902079194
38067,350324.5075,6033756.4025,0.5292267455098505,47.545718200900964
38068,350354.5865,6033795.79,0.5292275335019399,47.54837186871547
38069,350384.67275,6033835.1775,0.5292282203095835,47.550699581243904
38070,350414.75725,6033874.5675,0.5292288294805422,47.552750880892475
38071,350564.41475,6034071.715,0.5292307511452368,47.55905509082928
38072,350631.8675,6034092.5175,0.5292222321218072,47.53463045743844
38073,350444.86625,6033913.9125,0.5292293495861351,47.55449318545557
38074,350534.968,6034033.640000001,0.5292306363364878,47.55866683785601
38075,350504.87325,6033993.7075000005,0.5292303071955098,47.55760657507045
38076,350474.81425,6033953.4399999995,0.5292298294937502,47.556080232575646
38077,350907.07325,6034222.2275,0.5291914940880889,47.44644104077325
